Symbol,Company_name,Volumne,Turnover_value,Trades,Clean_price_avg_%,Clean_price_open_%,Clean_price_high_%,Clean_price_low_%,Clean_price_close_%,Change_%,ID,Group,Date
ORV27,PRIMARIA ORASULUI ORAVITA,1,35.61,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,13,2023-01-13
BCR26,BANCA COMERCIALA ROMANA - OB. 2026,1,460366.44,1,92.0,92.0,92.0,92.0,92.0,-14.73,CB,13,2023-01-13
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,40,94270.4,7,95.86,96.49,96.49,95.8,95.8,0.0,CB,13,2023-01-13
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,50,126173.55,2,100.0,100.0,100.0,100.0,100.0,0.0,CB,13,2023-01-13
PBK27E,Patria Bank Obligatiuni 2027,5,12391.75,2,99.09,99.09,99.1,99.09,99.1,0.81,CB,13,2023-01-13
PBK28E,Patria Bank Obligatiuni 2028 EUR,10,24567.82,3,98.5,98.5,98.5,98.5,98.5,0.0,CB,13,2023-01-13
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,226,20443.39,9,89.82,90.45,90.45,89.7,89.7,-0.83,CB,13,2023-01-13
R2304A,MINISTERUL FINANTELOR,195,20040.15,2,99.4,99.4,99.4,99.4,99.4,0.0,IB,13,2023-01-13
R2306A,0,48,4974.75,4,100.0897,100.099,100.099,100.089,100.089,-0.01,IB,13,2023-01-13
R2403A,0,1535,148222.82,22,94.2519,94.258,94.4997,94.0,94.1,-0.17,IB,13,2023-01-13
R2410A,0,1033,96726.59,13,92.8566,92.95,93.0,92.65,93.0,0.38,IB,13,2023-01-13
R2504A,0,56,5546.8,3,95.15,95.15,95.15,95.15,95.15,0.0,IB,13,2023-01-13
R2506A,0,149,15373.25,4,99.3267,99.111,99.9,99.0112,99.9,0.91,IB,13,2023-01-13
R2509A,0,888,90694.7,17,100.1436,100.1799,100.2499,100.1,100.1,-0.04,IB,13,2023-01-13
R2603AE,0,29,13052.03,3,90.32,90.32,90.32,90.32,90.32,-1.72,IB,13,2023-01-13
R2610AE,0,32,14438.26,4,91.3784,91.061,91.4,91.061,91.4,0.37,IB,13,2023-01-13
R2312A,MINISTERUL FINANTELOR PUBLICE,1101,106593.27,21,96.6249,96.5498,96.6899,96.5498,96.6,0.18,IB,13,2023-01-13
R2408A,0,55,5298.1,3,94.7091,94.7,94.8,94.7,94.8,0.32,IB,13,2023-01-13
R2508AE,0,30,13862.51,4,93.2017,93.75,93.75,93.0002,93.0002,-1.45,IB,13,2023-01-13
R2512AE,0,329,150633.21,13,92.9718,92.9998,93.0,92.5,93.0,0.0,IB,13,2023-01-13
UCB27,UniCredit Bank Bonds,100,0.0,100,100.0,100.0,100.0,977.0,488500000.0,10.0,CB,14,2023-01-14
ALB25,Primaria Alba Iulia,12,165.86,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,14,2023-01-14
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,25,59213.37,3,96.36,96.35,96.4,96.35,96.4,0.63,CB,14,2023-01-14
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,4000,10090915.2,2,100.0,100.0,100.0,100.0,100.0,0.0,CB,14,2023-01-14
PBK28E,Patria Bank Obligatiuni 2028 EUR,4,9823.85,3,98.5,98.49,98.5,98.49,98.5,0.0,CB,14,2023-01-14
R2304A,MINISTERUL FINANTELOR,50,5135.0,2,99.3202,99.3202,99.3202,99.3201,99.3201,-0.08,IB,14,2023-01-14
R2306A,0,698,72349.37,13,100.0816,100.087,100.118,100.03,100.1,0.01,IB,14,2023-01-14
R2403A,0,424,41050.7,6,94.4976,94.49,94.5,94.49,94.4999,0.42,IB,14,2023-01-14
R2410A,0,3,281.37,1,93.0,93.0,93.0,93.0,93.0,0.0,IB,14,2023-01-14
R2504A,0,967,95851.97,7,95.2032,95.15,95.25,95.15,95.175,0.03,IB,14,2023-01-14
R2506A,0,51,5262.93,4,99.3247,99.9,99.99,99.2,99.2,-0.7,IB,14,2023-01-14
R2509A,0,320,32692.15,10,100.143,100.1,100.2,100.1,100.1,0.0,IB,14,2023-01-14
R2603AE,0,138,63220.56,5,92.0,91.9999,92.0,91.9999,92.0,1.86,IB,14,2023-01-14
R2610AE,0,10,4511.4,1,91.4,91.4,91.4,91.4,91.4,0.0,IB,14,2023-01-14
R2612AE,0,100,45076.17,3,91.633,91.5,91.7,91.5,91.7,0.22,IB,14,2023-01-14
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,311,30986.62,2,98.2154,98.1999,98.24,98.1999,98.24,0.48,IB,14,2023-01-14
R2312A,MINISTERUL FINANTELOR PUBLICE,543,52600.75,8,96.6707,96.61,96.9898,96.6,96.7001,0.1,IB,14,2023-01-14
R2408A,0,172,16580.01,5,94.7655,94.7001,94.95,94.7001,94.95,0.16,IB,14,2023-01-14
R2508AE,0,92,43119.93,4,94.5877,94.37,94.895,93.5,94.895,2.04,IB,14,2023-01-14
R2512AE,0,2106,960778.44,8,92.6811,93.0,93.0,92.61,93.0,0.0,IB,14,2023-01-14
HUE26A,CJ HUNEDOARA,78,1701.57,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,15,2023-01-15
HUE26B,CONSILIUL JUDETEAN HUNEDOARA,351,7657.07,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,15,2023-01-15
TIM26C,MUNICIPIUL TIMISOARA,51,1100.02,2,99.0,99.0,99.0,99.0,99.0,-1.98,CB,15,2023-01-15
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,20,47313.18,2,96.3,96.3,96.3,96.3,96.3,-0.1,CB,15,2023-01-15
PBK28E,Patria Bank Obligatiuni 2028 EUR,1,2454.69,1,98.5,98.5,98.5,98.5,98.5,0.0,CB,15,2023-01-15
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,350,31874.83,9,90.4,90.44,90.48,90.01,90.01,0.35,CB,15,2023-01-15
R2304A,MINISTERUL FINANTELOR,130,13382.5,3,99.5423,99.54,99.55,99.54,99.55,0.23,IB,15,2023-01-15
R2306A,0,611,63383.44,20,100.1451,100.0,100.195,100.0,100.195,0.09,IB,15,2023-01-15
R2403A,0,211,20401.32,6,94.3587,94.5,94.5,94.2,94.5,0.0,IB,15,2023-01-15
R2404AE,0,50,24221.05,3,97.4394,97.95,97.96,96.66,96.66,-1.17,IB,15,2023-01-15
R2409AE,0,20,9723.4,2,98.255,98.3,98.3,98.21,98.21,-0.8,IB,15,2023-01-15
R2410A,0,400,37619.0,8,93.2469,93.24,93.25,93.24,93.2475,0.27,IB,15,2023-01-15
R2412A,0,20,1884.0,1,94.1,94.1,94.1,94.1,94.1,0.86,IB,15,2023-01-15
R2504A,0,509,50587.18,5,95.4554,95.4499,95.7898,95.4499,95.7898,0.65,IB,15,2023-01-15
R2506A,0,50,5233.42,8,100.7781,99.9999,101.6196,99.6,101.4994,2.32,IB,15,2023-01-15
R2509A,0,440,44951.25,6,100.1219,100.12,100.2,100.11,100.2,0.1,IB,15,2023-01-15
R2312A,MINISTERUL FINANTELOR PUBLICE,618,59770.94,15,96.5079,96.8,96.9876,96.31,96.8,0.1,IB,15,2023-01-15
R2408A,0,111,10730.89,2,95.0347,95.0,95.35,95.0,95.35,0.42,IB,15,2023-01-15
R2508AE,0,50,23496.5,2,94.8989,94.8989,94.8989,94.8989,94.8989,0.0,IB,15,2023-01-15
R2512AE,0,2531,1157159.19,15,92.9395,93.0,93.0,92.91,93.0,0.0,IB,15,2023-01-15
HUE26A,CJ HUNEDOARA,48,1048.21,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,16,2023-01-16
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,18,42531.03,3,96.34,96.3,96.4,96.3,96.4,0.1,CB,16,2023-01-16
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,20,1815.72,3,90.03,90.05,90.05,90.0,90.0,-0.01,CB,16,2023-01-16
R2304A,MINISTERUL FINANTELOR,1130,116390.0,8,99.5499,99.5499,99.55,99.5498,99.55,0.0,IB,16,2023-01-16
R2306A,0,195,20252.95,6,100.1923,100.195,100.2,100.17,100.17,-0.02,IB,16,2023-01-16
R2403A,0,1119,108792.54,12,94.8628,94.5,94.9396,94.5,94.9392,0.46,IB,16,2023-01-16
R2410A,0,3376,317651.44,4,93.2492,93.248,93.5,93.24,93.5,0.27,IB,16,2023-01-16
R2509A,0,321,32881.96,11,100.306,100.13,100.4,100.13,100.4,0.2,IB,16,2023-01-16
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,2,199.14,1,98.1,98.1,98.1,98.1,98.1,-0.14,IB,16,2023-01-16
R2312A,MINISTERUL FINANTELOR PUBLICE,1400,135622.75,22,96.6234,96.7999,96.85,96.5,96.5,-0.31,IB,16,2023-01-16
R2408A,0,50,4822.0,1,94.7501,94.7501,94.7501,94.7501,94.7501,-0.63,IB,16,2023-01-16
R2508AE,0,1,460.23,1,93.125,93.125,93.125,93.125,93.125,-1.87,IB,16,2023-01-16
R2512AE,0,2223,1010919.88,9,92.6439,92.9,92.9,92.6,92.8,-0.22,IB,16,2023-01-16
TIM26,PRIMARIA MUNICIPIULUI TIMISOARA,2,43.19,1,99.0,99.0,99.0,99.0,99.0,0.0,CB,17,2023-01-17
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,7,17607.4,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,17,2023-01-17
R2304A,MINISTERUL FINANTELOR,478,49195.43,8,99.4595,99.5497,99.5499,99.4,99.5499,0.0,IB,17,2023-01-17
R2304AE,0,66,32559.64,3,99.8476,99.84,99.86,99.84,99.86,0.41,IB,17,2023-01-17
R2306A,0,712,73868.52,10,100.0579,100.01,100.2,100.0,100.2,0.03,IB,17,2023-01-17
R2312AE,0,250,122502.5,1,100.0,100.0,100.0,100.0,100.0,0.0,IB,17,2023-01-17
R2312B,0,448,45123.99,13,100.5937,102.0,102.0,100.49,100.49,0.49,IB,17,2023-01-17
R2403A,0,101,9784.43,4,94.5055,94.9392,94.9392,94.5,94.5,-0.46,IB,17,2023-01-17
R2412A,0,2,189.32,1,94.4997,94.4997,94.4997,94.4997,94.4997,0.42,IB,17,2023-01-17
R2412AE,0,250,123137.5,8,100.5,100.5,100.5,100.5,100.5,0.5,IB,17,2023-01-17
R2504A,0,202,20053.2,5,95.2641,95.175,95.7899,94.51,95.7899,0.0,IB,17,2023-01-17
R2506A,0,1060,110129.3,16,99.8956,99.8,101.2999,99.8,99.9,-1.58,IB,17,2023-01-17
R2509A,0,205,21012.13,9,100.3482,100.38,100.4,100.2003,100.38,-0.02,IB,17,2023-01-17
R2512A,0,359,36169.19,10,100.6198,100.5,100.73,100.5,100.69,0.69,IB,17,2023-01-17
R2603AE,0,2,901.16,1,90.81,90.81,90.81,90.81,90.81,-1.29,IB,17,2023-01-17
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,41,4082.78,2,98.1,98.1,98.1,98.1,98.1,0.0,IB,17,2023-01-17
R2312A,MINISTERUL FINANTELOR PUBLICE,1869,181123.37,26,96.6487,96.7,96.82,96.53,96.595,0.1,IB,17,2023-01-17
R2408A,0,100,9645.0,3,94.7505,94.7502,94.751,94.7502,94.7504,0.0,IB,17,2023-01-17
R2508AE,0,42,19338.02,4,93.2447,93.55,93.55,93.2125,93.2125,0.09,IB,17,2023-01-17
R2512AE,0,2210,1005785.0,13,92.7944,92.8,92.8,92.66,92.8,0.0,IB,17,2023-01-17
PMB25,OBLIGATIUNI MUN. BUCURESTI 2025,3,28928.84,2,93.09,93.09,93.09,93.09,93.09,3.09,CB,18,2023-01-18
ALB25,Primaria Alba Iulia,21,290.72,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,18,2023-01-18
TIM26,PRIMARIA MUNICIPIULUI TIMISOARA,50,1079.91,1,99.0,99.0,99.0,99.0,99.0,0.0,CB,18,2023-01-18
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,32,75493.7,5,96.17,96.3,96.3,96.14,96.14,-0.27,CB,18,2023-01-18
AUT24E,Obligatiuni Autonom Services 2024,6,29600.15,4,100.07,98.4,102.0,98.4,100.0,7.4,CB,18,2023-01-18
PBK28E,Patria Bank Obligatiuni 2028 EUR,4,9834.79,2,98.8,98.8,98.8,98.8,98.8,0.3,CB,18,2023-01-18
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,75,6958.67,1,91.98,91.98,91.98,91.98,91.98,2.2,CB,18,2023-01-18
R2304A,MINISTERUL FINANTELOR,1330,137016.6,11,99.55,99.5499,99.55,99.5499,99.55,0.0,IB,18,2023-01-18
R2304AE,0,30,14763.0,2,99.508,99.51,99.51,99.5,99.5,-0.36,IB,18,2023-01-18
R2306A,0,35,3630.55,2,100.02,99.99,100.2,99.99,100.2,0.0,IB,18,2023-01-18
R2312AE,0,120,58854.0,1,100.0,100.0,100.0,100.0,100.0,0.0,IB,18,2023-01-18
R2312B,0,198,19926.72,3,100.49,100.49,100.49,100.49,100.49,0.0,IB,18,2023-01-18
R2412A,0,255,24047.62,4,94.1244,94.12,94.4997,94.11,94.4997,0.0,IB,18,2023-01-18
R2412AE,0,83,41013.01,4,100.7325,100.7,100.75,100.7,100.75,0.25,IB,18,2023-01-18
R2506A,0,306,31799.52,13,99.9,99.9,99.9,99.9,99.9,0.0,IB,18,2023-01-18
R2509A,0,160,16407.52,8,100.3771,100.4,100.6,100.2002,100.6,0.22,IB,18,2023-01-18
R2512A,0,692,69855.96,9,100.7975,100.7,100.95,100.7,100.95,0.26,IB,18,2023-01-18
R2603AE,0,15,6852.3,2,92.0,92.0,92.0,92.0,92.0,1.31,IB,18,2023-01-18
R2610AE,0,2,902.66,2,91.7,91.4,92.0,91.4,92.0,0.66,IB,18,2023-01-18
R2406AE,MINISTERUL FINANTELOR - EURO,10,4847.1,1,97.7,97.7,97.7,97.7,97.7,-0.31,IB,18,2023-01-18
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,57,5676.63,2,98.1,98.1,98.1,98.1,98.1,0.0,IB,18,2023-01-18
R2312A,MINISTERUL FINANTELOR PUBLICE,1188,115159.89,9,96.6648,96.595,96.85,96.55,96.65,0.06,IB,18,2023-01-18
R2508AE,0,63,29536.89,3,94.8817,94.8799,94.8985,94.8799,94.8985,1.81,IB,18,2023-01-18
R2512AE,0,123,56076.09,6,92.8736,92.9,92.9,92.85,92.85,0.05,IB,18,2023-01-18
PMB25,OBLIGATIUNI MUN. BUCURESTI 2025,1,9644.34,1,93.09,93.09,93.09,93.09,93.09,0.0,CB,19,2023-01-19
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,9,21409.77,4,96.44,96.4,96.5,96.4,96.5,0.37,CB,19,2023-01-19
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,5,12657.35,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,19,2023-01-19
PBK27E,Patria Bank Obligatiuni 2027,2,4974.91,1,99.14,99.14,99.14,99.14,99.14,0.04,CB,19,2023-01-19
R2304A,MINISTERUL FINANTELOR,117,12052.78,5,99.5252,99.4101,99.55,99.4101,99.54,-0.01,IB,19,2023-01-19
R2304AE,0,54,26817.48,2,99.9,99.9,99.9,99.9,99.9,0.4,IB,19,2023-01-19
R2306A,0,1543,160059.39,7,100.0031,100.0,100.2,100.0,100.2,0.0,IB,19,2023-01-19
R2309AE,0,1,494.16,1,99.77,99.77,99.77,99.77,99.77,1.22,IB,19,2023-01-19
R2312B,0,122,12256.03,7,100.2893,100.69,100.69,100.2,100.2,-0.29,IB,19,2023-01-19
R2403A,0,848,82361.42,5,94.7343,94.8999,94.8999,94.49,94.5,0.0,IB,19,2023-01-19
R2410A,0,107,10127.97,4,93.7839,93.9899,93.9899,93.5,93.5,0.0,IB,19,2023-01-19
R2412A,0,472,44783.18,13,94.6888,94.4997,94.9985,94.25,94.25,-0.26,IB,19,2023-01-19
R2412AE,0,222,110082.64,5,100.5459,100.52,100.789,100.52,100.779,0.03,IB,19,2023-01-19
R2504A,0,79,7880.81,4,95.7201,95.886,95.886,95.55,95.55,-0.25,IB,19,2023-01-19
R2506A,0,125,13000.0,5,99.96,99.9,100.0,99.9,100.0,0.1,IB,19,2023-01-19
R2509A,0,840,86380.4,11,100.6439,100.7,100.97,100.6001,100.6001,0.0,IB,19,2023-01-19
R2512A,0,3383,341107.05,34,100.654,100.9789,100.9789,100.53,100.53,-0.42,IB,19,2023-01-19
R2603AE,0,506,229752.32,21,90.9526,91.0,92.0,90.85,92.0,0.0,IB,19,2023-01-19
R2406AE,MINISTERUL FINANTELOR - EURO,120,58159.0,4,97.1623,97.4,97.4,97.11,97.11,-0.6,IB,19,2023-01-19
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,247,24573.5,6,97.9879,98.0,98.0,97.9,97.9,-0.2,IB,19,2023-01-19
R2312A,MINISTERUL FINANTELOR PUBLICE,750,72809.43,19,96.7968,96.8,96.9699,96.71,96.7801,0.13,IB,19,2023-01-19
R2408A,0,448,43245.84,7,94.8012,95.3498,95.3498,94.7502,94.7504,0.0,IB,19,2023-01-19
R2508AE,0,5,2335.05,2,94.0,94.0,94.0,94.0,94.0,-0.95,IB,19,2023-01-19
R2512AE,0,1930,884756.46,19,92.8985,92.9,92.9,92.85,92.9,0.05,IB,19,2023-01-19
BNET26E,BITTNET SYSTEMS,95,0.0,97,97.0,95.0,95.22,20596.0,9664125.44,55.0,CB,20,2023-01-20
HUE26,CJ HUNEDOARA,9,200.74,1,101.98,101.98,101.98,101.98,101.98,1.98,CB,20,2023-01-20
HUE26A,0,122,2669.02,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,20,2023-01-20
ALB25,Primaria Alba Iulia,43,595.98,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,20,2023-01-20
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,8,19309.91,1,97.44,97.44,97.44,97.44,97.44,0.97,CB,20,2023-01-20
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,1,2542.3,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,20,2023-01-20
PBK28E,Patria Bank Obligatiuni 2028 EUR,9,22339.52,3,98.78,98.8,98.8,98.75,98.79,-0.01,CB,20,2023-01-20
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,100,9088.82,2,90.0,90.01,90.01,90.0,90.0,-2.15,CB,20,2023-01-20
R2304A,MINISTERUL FINANTELOR,1848,190549.71,13,99.5715,99.4006,99.65,99.4006,99.55,0.01,IB,20,2023-01-20
R2304AE,0,19,9464.76,2,99.8211,99.8,99.9,99.8,99.9,0.0,IB,20,2023-01-20
R2306A,0,1083,112434.83,8,100.0079,100.2,100.2,100.0,100.2,0.0,IB,20,2023-01-20
R2312B,0,218,21870.5,10,100.0734,100.5,100.5,100.0,100.0,-0.2,IB,20,2023-01-20
R2403A,0,930,90126.75,12,94.4905,94.6,94.6,94.31,94.5,0.0,IB,20,2023-01-20
R2409AE,0,110,54679.9,2,99.7464,98.2101,99.9,98.2101,99.9,1.72,IB,20,2023-01-20
R2410A,0,337,31771.67,4,93.3632,93.5,93.5,93.241,93.241,-0.28,IB,20,2023-01-20
R2412A,0,50,4719.04,2,94.1409,94.25,94.25,94.1101,94.1101,-0.15,IB,20,2023-01-20
R2412AE,0,59,29447.37,3,100.7946,100.789,100.899,100.789,100.899,0.12,IB,20,2023-01-20
R2504A,0,110,10997.8,2,95.886,95.886,95.8861,95.886,95.8861,0.35,IB,20,2023-01-20
R2506A,0,1186,123373.77,8,99.9051,100.0,100.0,99.3001,99.3001,-0.7,IB,20,2023-01-20
R2509A,0,1751,179838.87,23,100.4265,100.96,100.96,100.071,100.94,0.34,IB,20,2023-01-20
R2512A,0,840,84630.87,12,100.491,100.7,100.7,100.4,100.51,-0.02,IB,20,2023-01-20
R2603AE,0,1,461.04,1,92.0,92.0,92.0,92.0,92.0,0.0,IB,20,2023-01-20
R2612AE,0,2,910.92,1,91.99,91.99,91.99,91.99,91.99,0.32,IB,20,2023-01-20
R2406AE,MINISTERUL FINANTELOR - EURO,53,25982.19,1,97.9,97.9,97.9,97.9,97.9,0.81,IB,20,2023-01-20
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,209,20774.39,6,97.8691,97.9,98.08,97.81,98.08,0.18,IB,20,2023-01-20
R2312A,MINISTERUL FINANTELOR PUBLICE,497,48309.7,19,96.8738,96.785,96.97,96.785,96.81,0.03,IB,20,2023-01-20
R2408A,0,206,19916.47,8,94.9025,94.751,95.34,94.751,95.34,0.62,IB,20,2023-01-20
R2508AE,0,164,77601.29,5,94.8822,94.8985,94.8987,94.0,94.8987,0.96,IB,20,2023-01-20
R2512AE,0,13,5983.25,1,92.9,92.9,92.9,92.9,92.9,0.0,IB,20,2023-01-20
IMP26E,IMPACT DEVELOPER & CONTRACTOR 2026 EUR,18,43043.45,2,96.53,96.3,96.75,96.3,96.75,-0.71,CB,21,2023-01-21
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,27,67880.38,8,98.85,99.6,99.6,98.0,99.0,-1.0,CB,21,2023-01-21
PBK28E,Patria Bank Obligatiuni 2028 EUR,38,94349.14,5,98.8,98.8,98.81,98.8,98.8,0.01,CB,21,2023-01-21
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,14,1300.57,3,91.99,91.99,91.99,91.99,91.99,2.21,CB,21,2023-01-21
R2304A,MINISTERUL FINANTELOR,560,57817.1,4,99.6948,99.5501,99.7,99.5501,99.7,0.15,IB,21,2023-01-21
R2306A,0,910,94500.7,13,100.0172,99.9902,100.2,99.9803,100.2,0.0,IB,21,2023-01-21
R2312B,0,1490,149495.4,14,100.0625,100.0,100.6999,100.0,100.6999,0.7,IB,21,2023-01-21
R2403A,0,1320,128430.34,20,94.8655,94.5,94.9998,94.5,94.6,0.11,IB,21,2023-01-21
R2409AE,0,30,14684.7,2,98.2105,98.2105,98.2105,98.2105,98.2105,-1.69,IB,21,2023-01-21
R2410A,0,20,1883.4,1,93.241,93.241,93.241,93.241,93.241,0.0,IB,21,2023-01-21
R2412A,0,50,4737.5,1,94.5,94.5,94.5,94.5,94.5,0.41,IB,21,2023-01-21
R2412AE,0,34,16986.68,5,100.8963,100.899,100.899,100.89,100.898,0.0,IB,21,2023-01-21
R2509A,0,45,4625.15,6,100.4814,100.311,100.9,100.311,100.9,-0.04,IB,21,2023-01-21
R2512A,0,1156,116692.72,23,100.6653,100.45,100.91,100.4,100.91,0.4,IB,21,2023-01-21
R2603AE,0,11,5071.0,2,92.0,92.0,92.0,92.0,92.0,0.0,IB,21,2023-01-21
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,69,6877.2,4,98.1296,98.11,98.2,98.1,98.1,0.02,IB,21,2023-01-21
R2312A,MINISTERUL FINANTELOR PUBLICE,737,71654.88,15,96.885,96.81,96.9,96.81,96.9,0.09,IB,21,2023-01-21
R2408A,0,1088,105662.44,13,95.327,95.3,95.3399,95.3,95.3399,0.0,IB,21,2023-01-21
R2508AE,0,8,3768.78,2,94.4625,94.9,94.9,94.2,94.2,-0.74,IB,21,2023-01-21
R2512AE,0,22,10187.76,3,93.48,93.48,93.48,93.48,93.48,0.62,IB,21,2023-01-21
HUE26A,CJ HUNEDOARA,256,5826.1,2,104.0,104.0,104.0,104.0,104.0,4.0,CB,22,2023-01-22
ALB25A,Primaria Alba Iulia,5,69.35,1,100.0,100.0,100.0,100.0,100.0,3.09,CB,22,2023-01-22
TIM26,PRIMARIA MUNICIPIULUI TIMISOARA,1,21.64,1,99.0,99.0,99.0,99.0,99.0,0.0,CB,22,2023-01-22
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,7,17567.06,2,99.0,99.0,99.0,98.99,98.99,-0.01,CB,22,2023-01-22
PBK28E,Patria Bank Obligatiuni 2028 EUR,71,175972.08,5,98.95,98.95,98.95,98.8,98.8,-0.15,CB,22,2023-01-22
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,211,19485.77,6,91.4,91.4,91.41,91.28,91.4,0.13,CB,22,2023-01-22
R2304A,MINISTERUL FINANTELOR,3513,362823.64,5,99.7003,99.6998,99.75,99.6998,99.75,0.2,IB,22,2023-01-22
R2304AE,0,45,22412.25,1,100.18,100.18,100.18,100.18,100.18,0.19,IB,22,2023-01-22
R2306A,0,535,55576.25,10,100.0109,100.1001,100.2,99.7001,100.2,0.0,IB,22,2023-01-22
R2312B,0,14,1414.09,2,100.6963,100.69,100.6998,100.69,100.6998,0.07,IB,22,2023-01-22
R2403A,0,20,1945.0,2,94.8001,94.8,94.8001,94.8,94.8001,0.26,IB,22,2023-01-22
R2409AE,0,40,19510.0,2,98.21,98.21,98.21,98.21,98.21,0.0,IB,22,2023-01-22
R2410A,0,120,11366.4,2,93.7705,93.7705,93.7705,93.7704,93.7704,-1.17,IB,22,2023-01-22
R2412A,0,1500,140935.94,16,93.6775,94.5,94.5,93.48,93.6,-0.95,IB,22,2023-01-22
R2412AE,0,51,25392.9,1,100.9,100.9,100.9,100.9,100.9,0.0,IB,22,2023-01-22
R2504A,0,1111,111260.83,5,96.0029,95.8,96.9,95.8,96.9,2.52,IB,22,2023-01-22
R2506A,0,275,28655.0,3,100.01,100.01,100.01,100.01,100.01,0.0,IB,22,2023-01-22
R2509A,0,488,50317.6,17,100.7598,100.75,100.9,100.4,100.9,0.6,IB,22,2023-01-22
R2512A,0,609,61714.67,20,101.0084,100.99,101.4999,100.99,101.3999,0.41,IB,22,2023-01-22
R2603AE,0,277,127349.64,10,92.0852,92.0,92.1,92.0,92.1,0.11,IB,22,2023-01-22
R2612AE,0,108,49015.8,2,92.0,92.0,92.0,92.0,92.0,0.01,IB,22,2023-01-22
R2406AE,MINISTERUL FINANTELOR - EURO,11,5395.06,3,98.3048,98.0,98.479,98.0,98.479,0.49,IB,22,2023-01-22
R2307A,MINISTERUL FINANTELOR OBLIGATIUNI 2023,155,15509.3,5,98.4999,98.4996,98.5,98.4996,98.5,0.31,IB,22,2023-01-22
R2312A,MINISTERUL FINANTELOR PUBLICE,727,70777.22,13,96.9951,96.9797,97.0,96.9797,97.0,0.05,IB,22,2023-01-22
R2408A,0,213,20692.95,3,95.3394,95.3393,95.3394,95.3393,95.3394,0.0,IB,22,2023-01-22
R2512AE,0,1080,501055.86,8,93.9879,93.9,94.0,93.8,93.8,-0.11,IB,22,2023-01-22
HUE26,CJ HUNEDOARA,48,1054.3,2,100.25,100.0,101.98,100.0,101.98,0.0,CB,23,2023-01-23
HUE26A,0,101,2213.03,2,100.0,100.0,100.0,100.0,100.0,-3.85,CB,23,2023-01-23
ALB25,Primaria Alba Iulia,30,416.38,1,100.0,100.0,100.0,100.0,100.0,0.0,CB,23,2023-01-23
ALB25A,0,69,957.68,2,100.0,100.0,100.0,100.0,100.0,0.0,CB,23,2023-01-23
TIM26,PRIMARIA MUNICIPIULUI TIMISOARA,5,108.26,1,99.0,99.0,99.0,99.0,99.0,0.0,CB,23,2023-01-23
LIBRA32E,LIBRA INTERNET BANK BONDS EUR 2032,11,27612.86,3,98.99,98.99,98.99,98.99,98.99,0.0,CB,23,2023-01-23
PBK27E,Patria Bank Obligatiuni 2027,2,4982.26,2,99.14,99.14,99.14,99.14,99.14,0.0,CB,23,2023-01-23
PBK28E,Patria Bank Obligatiuni 2028 EUR,29,71900.31,3,98.94,98.8,98.95,98.8,98.95,0.15,CB,23,2023-01-23
BRK26,SSIF BRK FINANCIAL GROUP - Ob. 2026,173,16006.44,5,91.51,91.5,91.51,91.5,91.51,0.12,CB,23,2023-01-23
